Subj_idx,Stimulus,Response,Confidence,RT_decConf,Difficulty,Orientation,Task
1,2,2,2,1.4519673882496136,4,-8.758297269255308,B
1,2,1,2,3.2088978347455845,1,7.11755910619995,B
1,1,2,1,2.70633354468373,5,-6.086092904797328,B
1,1,1,3,1.1321115311438916,6,0.2100203937657807,B
1,1,1,1,0.7754752459659358,4,0.19039238477689915,B
1,1,2,1,0.6877778408525046,6,-3.688464483626687,B
1,2,2,2,0.6957550263541634,3,-14.96167985850422,B
1,2,1,2,1.3540538746237871,1,2.1911046988199767,B
1,2,2,3,1.22446734575351,4,-7.032148582300877,B
1,1,1,1,1.0216070021451742,5,-0.12623528390436178,B
1,1,2,1,1.8104866009380205,3,-1.9675549464964783,B
1,2,2,1,0.5486047702761425,5,9.155601822008006,B
1,2,1,2,0.936837419423682,1,2.8195046193065765,B
1,1,1,2,0.7155737123939616,1,2.3141230570465767,B
1,2,2,2,1.0424301727653074,4,-9.717611095353805,B
1,1,2,2,0.7129826424934436,3,-0.14775036211318052,B
1,2,2,3,0.4726324455587019,4,0.3715780607184017,B
1,2,2,3,0.6383428955014097,1,-7.976663651533586,B
1,1,2,2,0.6618549546074064,2,3.0471319682422964,B
1,2,1,1,0.7357631468948966,2,-3.0288958099812935,B
1,1,1,1,0.6627346804052651,4,-1.28241798436256,B
1,1,1,1,0.8032948505424429,5,-1.3872839845177434,B
1,2,2,1,0.7166429817443714,5,-7.452919427037818,B
1,1,2,1,0.5591409540102177,5,0.027148790810924386,B
1,1,1,1,0.8288206895595067,4,-3.02558571611041,B
1,1,1,2,1.7593585923386854,2,0.627378840138928,B
1,1,2,2,0.5285635068685224,1,3.2525327775604747,B
1,2,2,3,0.7811817575056921,1,7.854994153184379,B
1,1,1,1,0.9439233333250742,3,1.8985274863233457,B
1,1,2,1,0.8822742146694509,6,3.366351970871785,B
1,1,1,2,1.2792386956170958,2,-3.4769461413967115,B
1,1,2,1,0.4528519247978693,6,4.191870413890025,B
1,1,2,1,0.7847801984389662,6,-4.085772751315922,B
1,2,2,2,0.813534050648741,3,15.271476796472127,B
1,1,2,1,0.7098482785695523,4,-1.8875998981400235,B
1,1,1,1,1.5195160898729227,1,4.060130734045364,B
1,2,1,1,0.8792639680941647,6,-17.82354980313919,B
1,2,2,1,0.7787821554520633,6,-14.777074339996231,B
1,2,2,1,1.0410100393928587,6,-9.463339951592415,B
1,1,1,2,0.7309786957557662,2,-2.3433141880136725,B
1,1,1,2,0.7244286993955029,2,0.3960065750144114,B
1,2,2,2,1.4008634333913506,1,3.6922579047535216,B
1,2,2,2,0.6901145824413106,3,-6.062185484572144,B
1,1,2,1,0.8317497948191885,6,-0.7276999609622815,B
1,1,1,2,0.7954299158700451,1,2.5338797859045363,B
1,2,1,1,0.6621545039706689,6,-11.9031999829226,B
1,1,1,2,1.6765748871803223,2,-5.823585170394175,A
1,1,2,1,0.7375052797979151,3,-1.2261662376867368,B
1,1,1,2,0.7828238268084533,4,-2.4870187402398996,A
1,2,1,1,0.5130100316964672,5,2.5526728048497787,A
1,1,1,2,0.8811042402921885,2,-9.9959064613071,A
1,2,1,2,0.9637702424333838,2,-1.6826050044860166,A
1,2,2,2,0.6337653066002531,1,6.119736453582126,A
1,1,1,2,0.4405149170124787,5,2.7263675379172385,A
1,1,1,2,0.4551886663866753,5,-3.772428276634736,A
1,2,2,1,0.5870942974324862,2,5.726034375064223,A
1,1,1,1,0.5911760583730938,5,-3.6897823059932784,A
1,2,2,1,0.6785267687773741,1,2.370915644089122,A
1,1,1,2,0.7372413299890468,4,-13.366152169106483,A
1,2,2,1,0.4472528533369768,2,2.276569327117804,A
1,2,2,1,1.1618875073472736,2,1.0132301588162962,A
1,1,1,2,0.6463829414642532,5,-8.597052145446554,A
1,1,1,2,0.9358736658577982,5,-2.3938854568481385,A
1,2,1,1,0.6712202018134121,2,0.6454121515044284,A
1,1,2,2,0.728603468163783,2,8.481899547789956,A
1,2,1,1,0.4386653440305963,5,12.03751419129252,A
1,1,1,1,0.5367218972824048,6,-6.160765016496488,A
1,2,1,1,0.9053100095370609,3,4.0760480462613895,A
1,2,2,2,0.4395415419458004,3,12.045467908829341,A
1,2,2,1,0.4873475673775829,4,10.289918908394702,A
1,2,2,1,1.0208007204601015,2,-1.4800258976887797,A
1,1,1,2,0.6908150276285596,1,-7.855236281295825,A
1,2,2,1,0.4687193815843784,6,6.876690407818923,A
1,2,2,2,0.5514860887524264,5,-0.5862280977218433,A
1,2,2,1,0.5707733472918335,1,2.346685194186101,A
1,1,2,1,0.37486998948224937,4,8.032523613053245,A
1,1,2,1,0.9868788399799088,2,-0.8449869972697486,A
1,1,2,1,0.3574258895969251,5,-2.0036852944304075,A
1,1,1,1,0.608435425467178,6,-2.5560805245945497,A
1,2,1,1,1.0669852024548163,1,-0.6302038639197107,A
1,1,1,2,0.4669147089298349,1,-6.005493405583785,A
1,1,1,2,0.419046464467101,1,-2.630201276617232,A
1,2,2,1,0.43581449363409774,4,-2.601043266914556,A
1,1,2,1,0.5505572933034273,6,-1.5023603165986452,A
1,2,2,1,0.45329034447058797,3,1.7734955042737701,A
1,2,2,1,0.3185213550787012,5,0.7992792316259774,A
1,2,2,1,0.4279534075649281,4,1.499437467044053,A
1,2,1,1,0.8921721722472284,1,-1.432765639776985,A
1,2,2,1,0.5262193887974718,4,1.8483875395200555,A
1,1,2,2,0.4942253361659823,4,-2.410112634340789,A
1,2,2,1,0.4606155129986291,6,7.711038347954504,A
1,1,2,1,0.5925836837959649,6,-11.890313271610992,A
1,2,2,2,0.5640177715540631,4,6.367957576953305,A
1,2,2,2,0.5172643381993112,5,9.381611963865586,A
1,1,1,1,1.5686758603333146,1,-2.8067117629847504,A
1,2,2,2,0.5647531748545589,5,-0.9128340888216568,A
1,2,2,1,0.3689226197275275,6,6.3698638731837045,A
1,1,1,2,0.8681495322198316,3,-7.225989440064856,A
1,1,2,2,0.6146778545480629,5,-3.7698352396489465,A
1,1,1,2,0.5367311980662635,2,-8.999780669613044,A
1,1,2,2,0.5388113663284457,6,-14.106164403965273,A
1,2,2,1,0.4407997134076141,5,-1.1071472373314366,A
1,2,2,1,0.8387712446710793,2,1.4260313297737208,A
1,2,2,1,0.6701961535145529,6,15.589786033398275,A
1,1,2,1,0.5107534692724585,4,-2.9654609497841498,A
1,1,1,2,0.5114609702250164,3,-6.389057218487363,A
1,2,2,1,0.4288417927164119,4,9.67869554845003,A
1,1,2,1,0.4094916737158201,6,-3.409079738318796,A
1,1,1,1,0.4562178461528674,1,-4.493480644340591,A
1,2,2,1,0.5555986384933931,6,8.237116723844434,A
1,1,1,1,0.44165474402325344,2,-7.33925875810109,A
1,1,1,2,0.38961333437328,5,5.752427809733884,A
1,2,2,1,0.4174047158812755,6,13.733599938355036,A
1,2,1,1,0.4975835603181622,2,-3.1683205317059064,A
1,1,1,2,0.5648942901862029,4,-7.3278027551491105,A
1,2,2,1,0.3849786579085048,3,3.950063968825312,A
1,1,1,2,0.5763785123708658,1,-12.026245198591516,A
1,2,2,2,0.8144128142994305,1,5.704497885411928,A
1,1,2,1,0.4283722635263985,5,-5.314052478136008,A
1,2,2,1,0.4924575459372136,4,10.775053452820556,A
1,1,2,1,0.7424609936351771,3,5.603164826959983,A
1,1,2,1,0.7364174088870641,4,-3.302549062537954,A
1,1,2,1,0.7798292953484633,5,-10.374996276374585,A
1,2,2,1,0.5252152249340725,5,9.205625088309064,A
1,1,1,1,0.976497241677862,4,-0.5929512155075503,A
1,1,1,2,0.9632461914115992,1,-5.452297558097995,A
1,2,2,1,0.6004992916969059,3,1.6485275033074789,A
1,1,2,1,0.4885618006555888,1,4.276913470186137,A
1,2,2,1,0.6726089049552684,3,3.925879959204624,A
1,1,2,2,0.4966076195232745,5,2.5642572249392264,A
1,2,2,1,0.6051631533773616,4,-0.0859960284006478,A
1,2,2,1,0.647372673080099,6,8.291088702680188,A
1,1,1,2,0.6373691997177957,2,-2.502994976501124,A
1,1,1,3,0.8266837544506416,1,-8.071322613166231,A
1,1,1,2,0.6579951295934734,3,-1.912164996156271,A
1,2,1,1,0.6986636057445139,4,6.68373666823838,A
1,2,2,1,0.4074984196668083,6,0.2585675145041151,A
1,1,1,1,0.4374754852215119,5,-5.768129075149896,A
1,1,1,1,1.0853561734911636,5,-1.724254546556791,A
1,1,1,1,1.1434517515444895,4,-5.282432322586742,A
1,1,2,1,0.4540979090234032,6,-2.5664285662014885,A
1,2,1,1,1.086118837709364,6,-5.323027056126227,A
1,1,1,2,0.7075073676642205,4,-9.386369695778903,A
1,1,1,3,0.620266342357354,1,-5.652176952945548,A
1,1,1,2,0.77613079081857,1,-3.645591530402884,A
1,2,1,2,0.6429952113830949,6,6.110146345092585,A
1,2,2,1,0.4872940076966188,3,4.447662724632582,A
1,2,2,1,0.4538820667112304,6,2.3089100648971583,A
1,1,2,2,0.4564250291114149,5,-5.422516578315159,A
1,1,2,2,0.5043997515094816,6,-2.058110062712245,A
1,2,2,1,0.2969557253854873,1,11.071655918476528,A
1,2,2,1,0.3395812146009121,5,6.748807497955817,A
1,2,2,1,0.3837050920519687,3,4.658059276685061,A
1,2,2,1,0.3959131717347191,2,4.86481815108754,A
1,2,2,1,0.5249403707566671,2,-1.7930897685645864,A
1,1,1,2,0.5763483650007402,1,-10.289132740289164,A
1,2,2,1,0.34780695550944074,4,8.409364735947818,A
1,1,1,1,0.6749773974916025,4,-4.094793425394463,A
1,2,2,1,0.4163287114861305,2,1.7136132001631967,A
1,2,2,1,0.4630340373405488,2,1.689035068276885,A
1,2,2,2,0.4616934416990262,3,5.337747761775066,A
1,1,2,1,0.3605015623688814,6,-4.157808420480769,A
1,1,2,1,0.4051873354146665,5,-4.5451643231503365,A
1,1,2,1,1.1517179027578095,4,-3.94432266727692,A
1,2,2,1,0.9049726156081306,1,0.9907875577921716,A
1,2,2,1,0.4126221890401212,4,7.431935806330903,A
1,1,1,2,0.5471807883004658,1,-13.086089412287347,A
1,2,2,1,0.5672008844085212,3,3.7876074129540793,A
1,2,1,1,0.4038714349553629,6,-8.687758787459616,A
1,1,2,1,0.5338162043371995,4,-1.420825953339146,A
1,1,2,2,0.7359712920115271,2,0.3178259186489933,A
1,1,2,1,0.5292883265246928,3,-8.010637433365073,A
1,2,2,1,0.4306252980641148,3,-2.3173382941374503,A
1,1,2,1,0.9945866234884306,1,1.4016928984134225,A
1,1,2,1,0.7165666511755262,6,-7.1751205317648745,A
1,1,1,1,0.4427365213196026,1,-3.1046673755283787,A
1,1,1,1,1.3745896831205755,4,-8.949033251269302,A
1,2,1,1,1.2400490439904388,2,-2.444929857543073,A
1,2,2,1,0.4384972885018215,5,3.7131277769819335,A
1,1,1,2,0.5195866475405637,2,-6.560162057944151,A
1,2,2,1,0.6091300977495848,6,8.866985996872797,A
1,2,2,1,0.5671165359235601,3,6.4851392755756905,A
1,2,2,2,0.6055146588369098,1,3.3436352222017223,A
1,2,2,2,0.6249741422216175,5,10.825571690572973,A
1,1,1,1,0.6012831232183089,6,-9.633063458022724,A
1,1,2,2,0.6558472901197092,1,5.062653980432081,A
1,1,2,1,0.5133143918064889,4,6.323508532944822,A
1,2,1,1,0.67741997558187,3,-3.685940782930953,A
1,1,1,1,1.2187242725121905,5,-4.560326912290316,A
1,2,1,2,0.9494143232732312,3,0.9165419468244328,A
1,1,1,2,0.7686853535415139,2,-5.992933582567741,A
1,2,2,2,0.8133550907514291,1,8.710105130426726,A
1,2,2,1,0.477540372616204,2,9.999118786008617,A
1,1,1,2,0.5767810117795307,2,-10.448349675481637,A
1,1,2,1,0.3808253771567252,4,2.445128916579449,A
1,2,2,1,0.5094904870602477,6,2.406259318182721,A
1,2,2,1,0.5935249871945416,3,4.974970926138763,A
1,2,2,2,0.681482493520889,2,11.015607327357257,A
1,2,2,1,0.6896232445178612,2,2.5300485347246813,A
1,2,1,1,0.4815746674903494,5,4.894089215253642,A
1,2,2,1,0.8315031637102948,3,-0.02829285168493278,A
1,1,2,2,0.8288659106110572,4,11.813821466455087,A
1,1,2,1,0.2930426614075259,6,0.9573887326543096,A
1,1,2,1,0.4848446945579781,5,-4.168462819463929,A
1,2,2,1,0.4351669666975795,5,13.669225449050336,A
1,2,2,1,0.41626456815356505,1,4.69570166301164,A
1,1,2,2,0.7803187089739367,1,1.5771693170336327,A
1,1,2,1,0.4096773686615052,6,-9.532223727270985,A
1,2,2,1,0.8230150765703002,6,9.506950256238166,A
1,2,2,1,0.6202387607263518,3,12.47273607655985,A
1,2,2,1,0.4422865558444755,3,7.321910940299553,A
1,1,1,2,0.557038335584366,3,-7.345436883349838,A
1,1,2,1,0.4263873481104383,4,-3.2608491550332888,A
1,1,1,2,0.6804529930413992,2,-13.270807548684267,A
1,2,1,1,0.5292738942735014,5,8.742238129491316,A
1,2,2,2,0.6718815195672505,2,11.587480712816765,A
1,2,1,1,0.7764980113970523,5,0.5453325639756841,A
1,2,2,2,0.7445806100477057,2,8.063004325272743,A
1,2,1,2,0.6553206733624393,5,-3.3668995973577243,A
1,2,1,2,0.5119818140810821,4,2.583805482883992,A
1,2,1,2,0.9460160095331958,6,3.931331210614868,A
1,2,2,3,0.9318704805009476,1,9.689936372786782,A
1,1,1,2,0.5847395957098342,4,-2.7311096645642077,A
1,1,2,2,0.6386979288436123,1,6.647584310571832,A
1,2,2,1,0.4620792638379498,5,1.994811432356432,A
1,2,1,1,0.960759675141162,5,4.4367578908194085,A
1,2,2,2,0.8634266586741433,2,7.127187319450358,A
1,2,1,1,0.7621542794695415,5,-0.0910673376386386,A
1,2,1,1,0.6068202963615477,4,-0.4022427547714562,A
1,1,1,1,0.5614420960482676,3,-7.433340124814066,A
1,2,2,1,0.3983701820725401,4,4.461621583733548,A
1,2,2,1,0.4402743795144488,6,2.7411792032516242,A
1,1,2,1,0.4775541634335241,2,1.4211005625009483,A
1,2,2,1,1.2968579068074175,1,-0.4715019708768669,A
1,1,1,1,1.4149079366798103,5,-5.646627872515879,A
1,2,2,1,0.4870031176869816,1,2.663664079707846,A
1,1,2,1,0.5043391360595706,6,-4.5827695289005925,A
1,1,2,1,0.4550600590046088,6,-4.296280710905768,A
1,2,2,1,0.8869098532813949,1,2.8818071443771416,A
1,2,2,2,0.5043532475901884,6,1.2577779925345312,A
1,1,2,2,0.7050987855436688,6,-2.4203798468690687,A
1,1,1,2,0.5303511815363889,1,-3.901055411557872,A
1,1,1,2,1.3333172975035268,1,-4.580374128539843,A
1,1,1,1,1.2690052684120021,3,-2.0642368614718616,A
1,2,2,1,0.4518753425654722,5,4.1359206613999016,A
1,2,2,1,0.4671241369105701,4,0.690828282436053,A
1,2,2,1,0.7330572604332701,4,4.9681496826255485,A
1,2,2,1,0.5768977526422532,5,2.9292743284410285,A
1,2,1,1,0.6716663186889491,5,-2.622166868466355,A
1,1,1,1,0.5644898664759239,6,-0.20268543902760386,A
1,2,2,2,0.7656888977835479,4,-0.5442396857106475,A
1,1,2,1,0.487454686743149,6,-9.962768492125306,A
1,1,1,2,0.6206544095148274,5,-7.6174014863807615,A
1,2,1,2,0.7092777236284746,1,1.1781223554500388,A
1,1,2,1,0.8192604466239573,4,-3.4578098312289454,A
1,2,1,1,0.7166038543073228,1,-2.6390209367034894,A
1,1,1,2,0.9267762170638888,3,-10.552460500538276,A
1,1,2,2,0.4947516322063166,6,-5.604121951087303,A
1,1,1,1,0.5279586352480692,6,0.0977045224905897,A
1,1,1,1,0.5300946082061273,4,-15.241838141966143,A
1,1,1,1,0.7320540587170399,2,-6.0491617993826585,A
1,1,1,1,0.7421107710433716,5,-9.696951402869509,A
1,2,2,1,0.3860636423705728,4,9.380072765053445,A
1,2,1,2,0.4321230448695133,6,10.247672535245194,A
1,2,1,2,1.1134009211637022,6,-8.605097959377595,A
1,1,1,2,0.5992873034338118,2,3.3919804697876583,A
1,1,1,2,1.4061321666958977,3,-12.597982640345776,A
1,2,1,2,0.4668858444310899,1,-1.2760593553578286,A
1,1,1,2,0.5334374379635847,1,-4.9807405056865734,A
1,2,2,1,0.8194647431373596,5,5.6253866423206285,A
1,2,2,1,0.8002560601817095,6,7.528404154739553,A
1,1,1,1,1.5632650495499547,2,-1.0708424007160575,A
1,1,1,2,0.6908294598761131,3,-5.837434401468593,A
1,1,1,2,0.7496158616195316,3,-6.300756490515653,A
1,1,1,2,0.8436448550455681,5,4.527797779249175,A
1,1,2,2,1.1250079778255897,1,5.650515019591492,A
1,1,2,1,1.0356559954598197,5,-4.55560051807724,A
1,1,2,2,0.6249327697696572,6,5.7878513746693026,A
1,1,2,2,0.7144085487670964,6,-4.528190150804631,A
1,1,1,2,0.5904820275209204,1,-3.3179032198337968,A
1,2,2,1,0.5623917380835337,3,1.7306666013315717,A
1,1,1,2,0.627455527021084,3,-1.3108498719834487,A
1,1,2,2,0.8345329740004672,4,3.0428196944579686,A
1,1,2,1,0.411671584857686,4,2.1865576352658938,A
1,1,1,2,0.5977946880993841,2,-2.4322004915129725,A
1,1,1,2,1.4105275885303854,2,-10.545648747343089,A
1,1,2,1,2.582372706754541,1,-0.14404919562284446,A
1,1,1,2,1.087153148939251,2,-9.811108153080687,A
1,2,2,1,0.5284451624211215,4,10.429841111551898,A
1,1,1,1,0.4965409104588616,4,-7.3552655111513445,A
1,1,1,1,0.4632081864874635,3,-4.9955492033587445,A
1,1,1,1,0.5453116516036971,3,-6.357537540289902,A
1,2,1,1,0.4814540780243988,4,2.176287757392577,A
1,2,2,2,0.8524648839302245,6,8.183948292942196,A
1,2,1,1,0.4479991610060097,5,2.0988475432002467,A
1,2,1,2,0.5458642464109289,3,-6.3154907962368885,A
1,2,2,1,0.6653478797561547,2,5.808096980662872,A
1,2,1,1,0.5893207124900073,5,0.24728333019582216,A
1,2,2,1,0.7266057240885857,3,9.412467260590654,A
1,1,1,1,0.8865397462541296,4,-9.796982133251687,A
1,2,1,1,0.4812254070457129,6,0.18714590048307933,A
1,1,1,1,0.4546960455954832,4,4.118665113552616,A
1,1,1,2,0.9200062090749269,2,-7.1592932503193065,A
1,1,2,1,0.5451381438906537,4,-2.8463279049455146,A
1,1,2,1,0.9111993295737192,3,-0.6235919094673905,A
1,2,2,1,0.7338125481692259,1,7.822506023243619,A
1,2,2,3,0.7114005472067221,4,7.6109576184017325,A
1,1,2,2,1.5982841017248577,4,-0.3700370389767853,A
1,1,1,3,0.7870242529170355,1,-5.5155414201324655,A
1,1,2,2,0.4200753235163575,4,4.229923491193045,A
1,2,1,2,0.8703797958769428,5,1.3676803948522929,A
1,1,1,1,0.5029962953994982,6,2.172278172591242,A
1,2,2,2,0.7583226775204821,3,10.118034414975439,A
1,1,2,1,0.5389123920758719,1,5.777591404713322,A
1,2,1,1,0.5532837056380231,6,10.078368888671235,A
1,1,2,2,0.4336249609914376,4,5.5976781884288815,A
2,1,2,1,1.6443469314181132,3,-0.2410171335790129,B
2,2,2,1,1.0251867550487077,4,3.037098323876664,B
2,1,1,3,0.930663940976956,1,2.677075378856317,B
2,1,1,2,1.5162524679362832,2,0.41568832365632624,B
2,2,2,1,0.9427194716590748,5,9.087960378790733,B
2,2,1,1,0.9380481900498124,6,-18.292251420522486,B
2,2,1,2,0.9800868380498288,4,1.4345252157327502,B
2,1,1,2,0.6820670894176146,4,-0.5820395100871466,B
2,2,1,3,0.5903371020031045,3,11.763136683414615,B
2,1,1,1,0.4443708571052412,5,-2.2123510412744096,B
2,2,1,1,0.5923691816642531,4,9.04012481020115,B
2,2,1,1,0.8805030680050551,1,0.002732765311239577,B
2,1,1,2,0.2900800131374126,5,2.7540479974426133,B
2,2,2,1,1.53180865352806,4,-11.208585631511898,B
2,2,2,3,0.7059821910788742,2,12.062821976826232,B
2,2,2,1,1.1101556516568962,3,5.223224380942253,B
2,2,2,1,0.7018243816200993,4,-13.895995009631527,B
2,1,1,3,0.6604935618743184,1,3.4880524576687515,B
2,1,2,1,0.9095079904091108,4,-6.640818761481864,B
2,2,2,3,1.0851279735525168,2,-24.53693253409085,B
2,2,2,2,1.22119232017576,6,5.562793065764664,B
2,1,1,1,0.7756925299254362,3,-2.3481481992736133,B
2,2,1,1,0.7160822940950311,6,9.240046174604997,B
2,2,2,3,0.6749961834357237,2,-12.351705133342106,B
2,1,2,3,1.067351445866734,6,2.5004146763776367,B
2,2,2,3,0.6603402578839449,4,5.433791447133147,B
2,1,2,2,0.6854689626779873,3,0.2784607371359124,B
2,2,2,2,0.5656288606624003,5,-14.514966586560874,B
2,1,1,3,0.8511081505112088,2,1.5715857645246292,B
2,1,1,2,0.7698130974204105,2,-1.8204334542122032,B
2,1,2,1,0.6165761382017081,6,-2.4801640028756315,B
2,2,2,1,0.31269555880317057,6,-0.26073905219425075,B
2,2,2,3,0.8989627285282041,2,-21.067988614385108,B
2,1,2,3,0.7581546176570555,1,-1.3910383511914444,B
2,1,2,1,0.4594953540545248,6,-0.9298014918811706,B
2,2,2,1,1.0211139362945687,3,4.7555088314137866,B
2,2,2,3,0.7436994626023079,2,10.330562871093443,B
2,2,2,2,1.3096378177197041,4,-18.148145133372733,B
2,1,2,1,1.1970299436688947,3,1.268850487715333,B
2,2,2,3,2.3848991721588386,2,23.60215835183319,B
2,1,2,1,1.8450285889484803,6,-2.5490880027403158,B
2,2,2,1,0.6229597419878701,6,4.17880760219506,B
2,1,1,1,0.7615863178434665,3,-0.8926851150095004,B
2,1,2,2,0.6226637177569501,5,1.4225084348139232,B
2,1,1,3,1.800763184464813,1,-6.187154062228204,B
2,2,2,1,0.6757752114499453,4,8.283977203550137,B
2,1,2,1,0.38057811640101136,6,-1.3565692132385572,B
2,1,2,1,0.4655790849737969,5,0.06589923571328106,B
2,1,2,1,0.3218633298147324,5,-0.7221117800340876,B
2,1,1,1,0.847743160013124,2,-0.5074722999804795,B
2,2,1,1,1.329140137806462,5,41.34217894248612,B
2,2,1,2,0.7517989164807659,4,-1.3614104152707067,B
2,1,1,2,0.6770593729033862,4,-0.19169108880845065,B
2,2,1,2,0.7657335435542336,6,0.019396057516533442,B
2,1,2,1,0.7384454334005568,3,2.539574604524073,B
2,2,1,2,0.3766723925818951,3,8.30233809623392,B
2,2,2,3,0.6845812107039819,1,10.742320247915082,B
2,2,1,3,1.1079923976612918,1,-1.0202118359251815,B
2,2,1,2,0.6673293803560227,3,-0.7843937184017683,B
2,1,1,3,1.8588788667566405,1,0.7555236544754116,B
2,1,1,2,0.7484448304476246,4,1.4007886575646185,B
2,2,1,3,0.8498522123882142,3,-18.289402372067684,B
2,2,2,3,0.7384730152898555,4,-16.290424594625886,B
2,2,2,3,0.505568975891947,4,16.699217975408143,B
2,1,1,2,0.6317099360239808,1,-3.2673692909779604,B
2,1,1,2,0.6661828076303209,2,-1.1485560269038224,B
2,2,2,2,0.6462378944361262,5,27.09185925251921,B
2,2,2,2,0.9762317879358308,2,10.857849062144231,B
2,2,2,2,0.4288884370307642,4,15.224835656228507,B
2,1,2,1,0.6075488423939532,3,-3.7148433623728496,B
2,1,1,2,0.6661728653216414,1,0.5532392910789747,B
2,2,1,3,0.4505382958504924,2,-0.7402418518722664,B
2,1,1,3,0.37152965309724095,1,-1.0185816805987071,B
2,1,2,2,0.7601812450848229,6,0.5648295115845821,B
2,2,2,2,0.4611137053761922,5,4.533632672833575,B
2,2,1,2,1.4380764133802586,1,-5.5974929324591605,B
2,1,2,1,0.727730510829133,4,-4.0502679107710895,B
2,1,2,2,0.8467428354433649,5,-2.37845948744564,B
2,2,2,3,0.8318165432319802,1,25.027763612802342,B
2,2,2,3,0.6737129841421847,6,6.379282455720287,B
2,2,2,1,0.6362782666255953,3,-0.9426599405267884,B
2,1,1,2,0.6976701000767207,1,-0.3040406709772341,B
2,2,2,2,0.5600217191331467,6,18.560861949628773,B
2,2,2,2,0.5089291555977979,5,-5.544637539098075,B
2,2,1,2,0.7326381628154195,2,-2.7725806450212684,B
2,2,2,2,0.4826618960687483,4,15.025526130172484,B
2,1,2,2,0.41826716459399904,3,4.319106097879511,B
2,2,2,2,0.6132108269830496,4,-11.066975274564617,B
2,1,2,1,0.6559281177487719,1,-0.2388129779341088,B
2,2,2,2,0.7610943339095684,5,-5.760503367867612,B
2,2,1,3,0.5575576301143883,1,-15.102889823532463,B
2,2,1,3,0.5062193953272072,1,-9.785548771202242,B
2,2,2,1,0.8098350603031577,3,-2.737707570385425,B
2,1,2,1,0.6849205320868349,5,-1.2438691919475866,B
2,1,2,1,0.4051022646654019,6,0.4616472144642148,B
2,2,2,1,0.41934606547511066,4,2.0306395944943096,B
2,2,1,2,0.929049759011832,6,2.0335576966150506,B
2,1,2,3,0.457007211060045,4,8.593491374905403,B
2,2,1,2,0.7920056138773361,1,-6.250346212812048,B
2,1,1,1,0.6761850911552756,2,0.523466853715104,B
2,1,1,2,1.4745592349954677,2,3.1000582308939983,B
2,2,1,3,0.9072071476857672,5,-3.5416462595503573,B
2,1,2,3,0.9548253553257382,2,1.4795817353521603,B
2,1,2,1,0.6798028087341663,6,0.6967458280662879,B
2,1,1,2,0.7684987883203576,2,0.08334257279966814,B
2,1,1,2,0.5011282917057542,6,1.8293386541144905,B
2,2,1,2,1.124742622485428,2,-9.38644801046986,B
2,1,1,2,0.843450648302678,2,-2.3672301018457453,B
2,1,1,1,0.6207082900909882,1,3.2879936797341074,B
2,1,2,1,0.9833751765563647,6,3.0517882024336065,B
2,1,1,2,0.7710655076280091,2,1.502160088767717,B
2,1,2,1,0.7757104902266292,5,-1.2525962234433925,B
2,1,2,1,0.5725047691012151,6,-5.491952889062754,B
2,2,2,1,0.7770854153386608,5,-10.330731661384393,B
2,2,2,2,0.5886988660640782,6,-14.369917724270458,B
2,1,1,1,0.8136933176137973,2,-0.7887579149674451,B
2,2,1,3,0.6193192533137335,1,-1.8355067965808136,B
2,2,2,1,0.645950529635229,6,-7.91484277370925,B
2,1,1,3,1.4712571055442822,1,-1.3267049457231697,B
2,2,2,3,0.9199903912394802,3,11.098167305490682,B
2,2,2,2,0.694519991739071,5,6.910452757586496,B
2,1,1,2,1.1983144258410905,3,-4.276292043950717,B
2,1,2,1,0.8338867885322543,5,7.555454197920982,B
2,1,2,1,0.8358088613549626,3,0.8832681350182587,B
2,2,2,1,0.8577242760402441,3,1.0000351667906031,B
2,1,2,1,0.4587772627728554,4,4.781398589351456,B
2,2,2,1,0.5884086147871129,2,6.1077956449279736,B
2,1,2,1,0.328093629610521,2,4.0908164302273144,B
2,2,1,2,0.6869875701886485,2,-1.5289008437242455,B
2,1,2,1,0.5511348985310178,6,-0.7772274064182942,B
2,1,2,1,0.6253025989844899,6,-0.4958962855657202,B
2,2,2,1,0.5037504955125769,4,-13.60043139851738,B
2,1,2,1,0.4527076435188064,6,2.4791178619694567,B
2,2,1,3,0.36083237010461744,3,-18.123895017455425,B
2,2,1,1,0.8677143722179608,3,-4.9956515981590055,B
2,1,1,1,0.3719087437148119,5,-0.39414405797387897,B
2,1,1,1,0.5368757031792484,3,4.881993468291367,B
2,2,2,3,1.5748155541332378,2,-12.146531597701069,B
2,1,1,1,1.0674005159744409,4,0.08832875554017826,B
2,2,2,3,1.5560980350164757,4,-7.38983111873399,B
2,1,1,3,0.8411914991338563,2,-2.301149075154397,B
2,2,1,2,0.6033733933563781,3,1.6690124310205805,B
2,1,1,1,0.5187207263152231,2,1.9425002994323852,B
2,1,1,2,0.5971177567062114,3,1.8948542943827948,B
2,1,1,2,0.5293859373414307,4,4.280905898207372,B
2,2,1,3,1.3120470636822574,2,4.715796014437889,B
2,2,2,2,1.9993357896182715,5,3.669213728214745,B
2,2,2,1,0.8346003897386254,4,5.4549667561828645,B
2,2,1,1,0.7406952817000274,4,-0.9311485569895204,B
2,2,1,4,0.9695720445361076,1,1.2828500015099515,B
2,2,2,1,1.062675674183993,6,-5.194848658902236,B
