subject_name,task,block_type,stim_type,stim_category,stim_orientation,stim_cue_validity,stim_cue_validity_id,resp_confidence,resp_correct,resp_category,resp_rt
msf,B,Test,grate,1,7.538878026103239,1,1,2,0,-1,0.32833255105651915
msf,B,Test,grate,-1,-1.3999371612186506,0,2,2,0,1,0.8113836590200663
msf,B,Test,grate,-1,0.7620222360692863,1,1,2,1,-1,0.32684199302457273
msf,B,Test,grate,1,-8.456027118918385,1,1,1,1,1,0.5099463380174711
msf,B,Test,grate,1,3.182925067947105,1,1,2,0,-1,0.4155822879401967
msf,B,Test,grate,1,-19.639294373764404,1,1,2,1,1,0.4070717999711633
msf,B,Test,grate,-1,-0.39870052451290594,1,1,2,1,-1,0.24901634000707418
msf,B,Test,grate,-1,-2.247437571619577,1,1,3,1,-1,0.2977261970518157
msf,B,Test,grate,1,-29.01595953833262,0,2,1,1,1,0.5096717228880152
msf,B,Test,grate,-1,-1.4660144480480908,-1,3,2,1,-1,0.8782668809872121
msf,B,Test,grate,-1,0.5870969469853723,1,1,2,1,-1,0.3650238700211048
msf,B,Test,grate,-1,3.175385335935002,0,2,2,1,-1,0.7913869241019711
msf,B,Test,grate,1,17.291698877342526,1,1,2,1,1,0.3342766290297732
msf,B,Test,grate,1,-17.81776827127917,1,1,2,1,1,0.36367281794082373
msf,B,Test,grate,-1,-1.130710123956849,1,1,2,1,-1,0.2612147480249405
msf,B,Test,grate,1,-9.101007422785777,1,1,2,0,-1,0.7146698380820453
msf,B,Test,grate,-1,-4.234254879578157,-1,3,1,0,1,1.2347806020407006
msf,B,Test,grate,1,-22.177938973435882,0,2,2,0,-1,1.1816770830191672
msf,B,Test,grate,1,-36.85083630617338,1,1,2,1,1,0.7071389220654964
msf,B,Test,grate,1,-4.241372014352368,0,2,2,0,-1,0.7894600849831477
msf,B,Test,grate,1,-13.759211989384886,1,1,1,1,1,0.385419356985949
msf,B,Test,grate,1,5.504263676368719,0,2,2,0,-1,0.5756284630624577
msf,B,Test,grate,1,9.89547647523959,-1,3,2,0,-1,0.9426828409777954
msf,B,Test,grate,1,15.978020179525313,1,1,2,1,1,0.3478379549924284
msf,B,Test,grate,1,-4.929415587498382,1,1,2,1,1,0.414728743955493
msf,B,Test,grate,-1,-2.560338487758922,1,1,2,0,1,0.29098277806770056
msf,B,Test,grate,-1,-2.9013192666694483,1,1,2,1,-1,0.2532885120017454
msf,B,Test,grate,-1,-2.6597593587406516,1,1,2,1,-1,0.23182973801158369
msf,B,Test,grate,-1,1.5333146543318845,1,1,2,1,-1,0.23083236999809742
msf,B,Test,grate,1,13.05966221709485,1,1,2,1,1,0.275194279034622
msf,B,Test,grate,-1,-0.934555799126761,0,2,2,1,-1,0.4376783629413694
msf,B,Test,grate,-1,2.435934872565866,1,1,2,1,-1,0.2038670249748975
msf,B,Test,grate,-1,4.1015754897421095,-1,3,2,1,-1,1.4938197509618476
msf,B,Test,grate,-1,-1.5828783080274467,1,1,2,1,-1,0.25526857492513955
msf,B,Test,grate,1,-16.0928820243069,1,1,2,1,1,0.26815650099888444
msf,B,Test,grate,1,20.117984784725838,-1,3,2,0,-1,0.282171347993426
msf,B,Test,grate,1,7.259505539869835,0,2,2,1,1,0.8782364920480177
msf,B,Test,grate,1,-1.0659661273613947,1,1,2,0,-1,0.3555415300652385
msf,B,Test,grate,1,-5.327894487934561,-1,3,2,0,-1,0.8996509449789301
msf,B,Test,grate,-1,-6.413627092963194,0,2,1,0,1,1.0512519730255008
msf,B,Test,grate,-1,1.0062664414871094,1,1,2,1,-1,0.3045471260556951
msf,B,Test,grate,1,-2.0903152729584806,-1,3,2,0,-1,0.24585619394201785
msf,B,Test,grate,1,0.9570826818741102,1,1,2,0,-1,0.37825895904097706
msf,B,Test,grate,1,12.479154116231225,1,1,2,1,1,0.3117378440219909
msf,B,Test,grate,1,19.297254230558163,1,1,2,1,1,0.3564385080244392
msf,B,Test,grate,1,4.757743444101732,1,1,2,0,-1,0.29127746797166765
msf,B,Test,grate,1,9.66822038152167,-1,3,2,0,-1,1.0463173079770058
msf,B,Test,grate,1,1.6206846610541463,-1,3,2,0,-1,0.900344930938445
msf,B,Test,grate,-1,-1.3202246869924525,0,2,2,1,-1,1.322348018991761
msf,B,Test,grate,-1,1.7771243096745135,0,2,2,0,1,0.9049433170584962
msf,B,Test,grate,1,-0.9365189387336448,1,1,2,0,-1,0.4537370440084487
msf,B,Test,grate,-1,-3.8254411328684177,1,1,2,1,-1,0.3420133109902963
msf,B,Test,grate,-1,6.97742193572206,1,1,1,0,1,0.4313587020151317
msf,B,Test,grate,1,3.166896260295471,0,2,2,0,-1,0.7812050490174443
msf,B,Test,grate,-1,-5.9675918873811895,1,1,1,0,1,0.3786943320883438
msf,B,Test,grate,-1,-0.12177378613759753,0,2,2,1,-1,0.6795869809575379
msf,B,Test,grate,1,-1.4194368974061953,0,2,2,0,-1,0.5841789781115949
msf,B,Test,grate,-1,0.14808430100316447,1,1,2,1,-1,0.2465741049963981
msf,B,Test,grate,1,9.83489337343786,1,1,2,1,1,0.326643593958579
msf,B,Test,grate,-1,-0.22317291526019828,1,1,2,1,-1,0.2694610609905794
msf,B,Test,grate,-1,-3.11585201589974,1,1,2,0,1,0.2633081149542704
msf,B,Test,grate,1,0.47801093782923587,1,1,2,0,-1,0.45148924202658236
msf,B,Test,grate,-1,-1.5784163381851122,0,2,2,1,-1,0.7167030340060592
msf,B,Test,grate,1,-1.956868135141254,1,1,2,0,-1,0.5343141169287264
msf,B,Test,grate,1,-2.3672729760938687,0,2,2,0,-1,0.862822502036579
msf,B,Test,grate,1,-8.636993695729778,1,1,2,1,1,0.37172645202372223
msf,B,Test,grate,-1,2.9590641026388944,1,1,2,1,-1,0.32022710400633514
msf,B,Test,grate,1,1.3055388749793866,1,1,3,0,-1,0.2990106139332056
msf,B,Test,grate,-1,5.24139988884209,1,1,2,1,-1,1.0447016229154542
msf,B,Test,grate,-1,4.685399281384942,1,1,3,1,-1,0.3134284309344366
msf,B,Test,grate,-1,4.198104587154962,1,1,3,1,-1,0.5334078939631581
msf,B,Test,grate,-1,0.44190115061894597,1,1,3,1,-1,0.4675908839562908
msf,B,Test,grate,1,14.190055723960857,-1,3,2,1,1,1.2725115210050717
msf,B,Test,grate,1,-12.386572295468646,1,1,2,1,1,0.47453405102714896
msf,B,Test,grate,1,-0.5622423282905369,1,1,2,0,-1,0.665454400004819
msf,B,Test,grate,-1,-0.23128089415879463,1,1,3,1,-1,0.3859959919936955
msf,B,Test,grate,-1,1.974488876229002,1,1,3,1,-1,0.27721855707932264
msf,B,Test,grate,-1,3.4057794161447115,1,1,2,1,-1,0.45203949604183435
msf,B,Test,grate,-1,0.41079747369744607,1,1,2,1,-1,0.3654798340285197
msf,B,Test,grate,-1,-0.8636808657561328,1,1,2,1,-1,0.3435012960107997
msf,B,Test,grate,-1,0.43622710839579387,0,2,2,1,-1,0.7813758320407942
msf,B,Test,grate,-1,-3.9911961390662873,1,1,2,1,-1,0.3575857529649511
msf,B,Test,grate,1,3.673997016870402,-1,3,1,1,1,1.203352874959819
msf,B,Test,grate,1,-13.437201873048782,1,1,2,1,1,0.350030176108703
msf,B,Test,grate,-1,-2.237147017499974,1,1,2,1,-1,0.3352882630424574
msf,B,Test,grate,-1,-3.914272374369653,1,1,2,1,-1,0.3274929829640314
msf,B,Test,grate,1,-19.427543650657594,1,1,2,1,1,0.27656769403256476
msf,B,Test,grate,1,-17.56366612947746,1,1,2,1,1,0.29101022600661963
msf,B,Test,grate,1,13.30911608754624,1,1,2,0,-1,0.3274283579085022
msf,B,Test,grate,1,37.13430912336497,0,2,2,1,1,0.9506669230759144
msf,B,Test,grate,1,-7.96944080418623,0,2,2,1,1,0.5118757379241288
msf,B,Test,grate,1,15.547088976353216,1,1,2,1,1,0.5473796520382166
msf,B,Test,grate,-1,2.724540912247163,0,2,2,1,-1,0.832200114033185
msf,B,Test,grate,1,-4.182613223682225,0,2,2,0,-1,0.8983447230421007
msf,B,Test,grate,1,-24.587510971470717,1,1,2,1,1,0.3127335080644116
msf,B,Test,grate,1,0.06626283272694446,1,1,2,0,-1,0.4295275970362127
msf,B,Test,grate,1,4.6563183282480605,0,2,2,0,-1,0.6568007899913937
msf,B,Test,grate,1,14.320165260206807,-1,3,3,0,-1,1.2718020139727741
msf,B,Test,grate,1,7.002564503302701,1,1,1,1,1,0.6996929199667647
msf,B,Test,grate,1,-27.091438197069184,-1,3,1,1,1,0.9218206899240613
msf,B,Test,grate,1,0.2738149465407891,-1,3,1,1,1,0.9368040929548442
msf,B,Test,grate,-1,-0.9347820367365336,1,1,2,1,-1,0.39966794301290065
msf,B,Test,grate,-1,-3.4357765859689446,1,1,2,0,1,0.5318990830564871
msf,B,Test,grate,-1,4.51203765177033,1,1,2,1,-1,0.4891318090958521
msf,B,Test,grate,-1,-2.626802186050339,0,2,2,1,-1,1.3901403660420328
msf,B,Test,grate,-1,2.107951258256916,1,1,2,1,-1,0.2545543860178441
msf,B,Test,grate,1,5.622826159324304,1,1,1,1,1,0.5702066199155524
msf,B,Test,grate,1,-7.276773929269197,1,1,2,0,-1,0.5478150510462001
msf,B,Test,grate,1,17.33636135258441,-1,3,3,0,-1,0.773861111025326
msf,B,Test,grate,-1,-3.3229297404755673,1,1,2,1,-1,0.729763027979061
msf,B,Test,grate,1,-1.4068426311799782,-1,3,1,1,1,0.8317458980018273
msf,B,Test,grate,1,-23.358298665706748,-1,3,1,1,1,0.8101986979600042
msf,B,Test,grate,1,15.154360817503186,0,2,1,1,1,0.8264442109502852
msf,B,Test,grate,-1,-5.0045621334021115,1,1,2,1,-1,0.5029971610056236
msf,B,Test,grate,-1,-2.389594216035638,0,2,2,1,-1,0.7904140539467335
msf,B,Test,grate,1,11.242479863041005,1,1,2,0,-1,0.9652113959891722
msf,B,Test,grate,-1,3.1369925774821765,-1,3,1,0,1,0.9732901389943436
msf,B,Test,grate,1,-0.5055591918821372,1,1,2,0,-1,0.4442167580127716
msf,B,Test,grate,1,-5.416003619952825,1,1,2,1,1,0.7165633509866893
msf,B,Test,grate,1,-12.746225828856492,-1,3,2,0,-1,1.675967772025615
msf,B,Test,grate,1,-16.734573546300716,1,1,2,1,1,0.5988065539859235
msf,B,Test,grate,1,-0.6495505576930765,1,1,3,0,-1,0.5184785450110212
msf,B,Test,grate,1,1.7157216552097418,0,2,1,1,1,0.9805982019752264
msf,B,Test,grate,1,-12.369487731758408,-1,3,2,0,-1,1.0526206359500065
msf,B,Test,grate,-1,2.658428421900221,1,1,2,1,-1,0.4450013960013166
msf,B,Test,grate,-1,0.9439133453065867,1,1,2,1,-1,0.7982512870803475
msf,B,Test,grate,1,2.149413317096364,0,2,3,0,-1,0.9815702030900866
msf,B,Test,grate,1,-2.6887834341995154,1,1,1,1,1,0.5995821510441601
msf,B,Test,grate,-1,1.8857932804552973,1,1,3,1,-1,0.37188726803287864
msf,B,Test,grate,1,-17.620789941735914,1,1,1,1,1,0.38558362098410726
msf,B,Test,grate,-1,3.3774593895017118,1,1,3,1,-1,0.2908304969314486
msf,B,Test,grate,1,8.346905104596193,1,1,2,1,1,0.31182001205161214
msf,B,Test,grate,1,-5.779141231336709,-1,3,2,0,-1,1.118081399006769
msf,B,Test,grate,1,2.182729054580805,1,1,2,0,-1,0.2917581748915836
msf,B,Test,grate,1,0.7018292828929665,-1,3,1,1,1,1.014635325060226
msf,B,Test,grate,-1,1.7521411704234233,1,1,2,1,-1,0.48848610499408096
msf,B,Test,grate,-1,1.3866913867823496,1,1,2,1,-1,0.21833837497979403
msf,B,Test,grate,1,6.2985196432520105,0,2,2,0,-1,0.3209759619785473
msf,B,Test,grate,1,-26.561990793093784,1,1,1,1,1,0.1823705800343305
msf,B,Test,grate,-1,-0.17395707398931748,1,1,2,1,-1,0.2475063850870356
msf,B,Test,grate,-1,-2.0017686165160096,1,1,2,1,-1,0.19689557899255306
msf,B,Test,grate,1,0.11212281071711462,-1,3,1,1,1,0.13881772197782993
msf,B,Test,grate,-1,-1.3798367877438307,-1,3,2,1,-1,0.8998699680669233
msf,B,Test,grate,-1,-0.13244951171407382,1,1,2,1,-1,0.33464796002954245
msf,B,Test,grate,-1,-0.9869139690820374,1,1,1,0,1,0.27562752296216786
msf,B,Test,grate,-1,1.6374985090052943,1,1,2,1,-1,0.2549626239342615
msf,B,Test,grate,-1,2.503736338781688,1,1,2,1,-1,0.10761711397208273
msf,B,Test,grate,1,-15.253547504460148,0,2,1,1,1,0.9063397090649232
msf,B,Test,grate,-1,-1.4979514037393507,-1,3,2,1,-1,0.1876962339738384
msf,B,Test,grate,1,-9.713131971440447,1,1,1,1,1,0.2612955110380426
msf,B,Test,grate,1,-1.7830046978907874,1,1,2,0,-1,0.3423445919761434
msf,B,Test,grate,1,5.372679460505601,1,1,2,0,-1,0.34356405690778047
msf,B,Test,grate,1,15.489363997429408,1,1,1,1,1,0.4300472770119086
msf,B,Test,grate,1,-6.873815147202011,1,1,2,0,-1,0.2982330679660663
msf,B,Test,grate,1,-5.448597937926894,1,1,2,0,-1,0.28302074898965657
msf,B,Test,grate,-1,-0.4131545160325508,0,2,1,0,1,0.8634158850181848
msf,B,Test,grate,1,7.75736960136501,1,1,2,0,-1,0.6055652159266174
msf,B,Test,grate,-1,4.4710991643992175,-1,3,2,1,-1,0.833382852957584
msf,B,Test,grate,1,14.158058317419066,-1,3,1,1,1,0.9958373390836641
msf,B,Test,grate,-1,-4.670502809364,1,1,2,1,-1,0.4458000159356743
msf,B,Test,grate,1,-8.197852508818677,1,1,1,1,1,0.4532231589546427
msf,B,Test,grate,-1,0.8508278846938131,1,1,1,0,1,0.37188132107257843
msf,B,Test,grate,1,17.703547297080355,1,1,1,1,1,0.40020877693314105
msf,B,Test,grate,-1,-1.9933343870951736,1,1,2,1,-1,0.5173811700660735
msf,B,Test,grate,-1,0.011850189253378897,-1,3,2,1,-1,0.6855596899986267
msf,B,Test,grate,-1,-2.531326708469658,-1,3,1,0,1,0.9067961999680847
msf,B,Test,grate,-1,-0.234192823025556,1,1,2,1,-1,0.29781538899987936
msf,B,Test,grate,-1,-2.4833429592484833,0,2,2,1,-1,0.7373344500083476
msf,B,Test,grate,1,-6.464469929163188,0,2,2,0,-1,0.9077934310771525
msf,B,Test,grate,-1,-4.848477075477009,1,1,2,1,-1,0.3868217950221151
msf,B,Test,grate,-1,2.0737132991141705,0,2,2,1,-1,0.7312434520572424
msf,B,Test,grate,1,-8.47709208487116,1,1,1,1,1,0.40277427807450294
msf,B,Test,grate,-1,-1.8071125017910459,1,1,1,0,1,0.3577676590066403
msf,B,Test,grate,1,10.824618843947032,0,2,1,1,1,0.7163227410055697
msf,B,Test,grate,1,-11.53718077394782,-1,3,2,0,-1,0.9224743579979986
msf,B,Test,grate,-1,2.8267529344372764,1,1,1,0,1,0.5618869570316747
msf,B,Test,grate,-1,-3.421584702144125,1,1,2,1,-1,0.4745972530217841
msf,B,Test,grate,-1,0.3814555510288796,1,1,2,1,-1,0.2986265911022201
msf,B,Test,grate,1,0.9347646702313956,0,2,2,0,-1,0.9723078069509938
msf,B,Test,grate,1,-16.175118474455495,1,1,1,1,1,0.36537208897061646
msf,B,Test,grate,-1,4.711097522367593,1,1,2,1,-1,0.45128968404605985
msf,B,Test,grate,-1,2.9470093367957775,0,2,2,1,-1,0.8709631599485874
msf,B,Test,grate,1,-15.166422017116744,1,1,1,1,1,0.43748898000922054
msf,B,Test,grate,-1,-0.41132253281832143,1,1,2,1,-1,0.2838173139607534
msf,B,Test,grate,1,6.18476916335037,1,1,2,0,-1,0.2692339880159125
msf,B,Test,grate,-1,-0.02065092200952326,1,1,2,1,-1,0.3714382980251685
msf,B,Test,grate,-1,3.688939783920948,1,1,2,1,-1,0.26919239305425435
msf,B,Test,grate,-1,2.757932590468132,1,1,1,0,1,0.2549186289543286
msf,B,Test,grate,1,-0.7327366120651146,1,1,2,0,-1,0.19544745108578354
msf,B,Test,grate,1,-3.2450331031901807,1,1,1,1,1,0.2920979259070009
msf,B,Test,grate,-1,1.485215756566547,1,1,2,1,-1,0.11536909407004714
msf,B,Test,grate,1,9.286027489296687,1,1,2,0,-1,0.2392850349424407
msf,B,Test,grate,-1,-0.7994203126774503,1,1,2,1,-1,0.2553812291007489
msf,B,Test,grate,-1,-3.3763366201788507,1,1,2,1,-1,0.17479939700569957
msf,B,Test,grate,-1,-5.0692696068504635,1,1,1,0,1,0.16607050597667694
msf,B,Test,grate,1,36.89604160820258,-1,3,2,0,-1,0.19002885790541768
msf,B,Test,grate,-1,4.934221109488676,1,1,2,1,-1,0.4609735800186172
msf,B,Test,grate,1,-4.47681332553432,0,2,1,1,1,0.9280580860795453
msf,B,Test,grate,-1,4.80936709517106,1,1,2,1,-1,0.29913672199472785
msf,B,Test,grate,-1,3.687048272641812,1,1,2,1,-1,0.18191715399734676
msf,B,Test,grate,-1,-1.682704582247087,-1,3,2,1,-1,0.22491858806461096
msf,B,Test,grate,1,19.397753784801886,1,1,1,1,1,0.2847648619208485
msf,B,Test,grate,-1,-3.447298423838221,1,1,1,0,1,0.41543500998523086
msf,B,Test,grate,-1,2.8966375086254152,1,1,2,1,-1,0.2548288609832525
msf,B,Test,grate,1,-5.481086138367269,1,1,1,1,1,0.502909017028287
msf,B,Test,grate,-1,-0.9206879564844772,1,1,1,0,1,0.45231608708854765
msf,B,Test,grate,-1,-0.15365405497009704,1,1,1,0,1,0.47477200103458017
msf,B,Test,grate,1,-17.922249970345774,0,2,2,0,-1,0.7674022670835257
msf,B,Test,grate,1,-8.02855775571926,-1,3,2,0,-1,1.200678997905925
msf,B,Test,grate,-1,4.0558356601531695,0,2,2,1,-1,1.3898102520033717
msf,B,Test,grate,1,7.8647398622981015,1,1,2,0,-1,0.7364056720398366
msf,B,Test,grate,1,-1.3279480818851321,1,1,1,1,1,0.29879611695650965
msf,B,Test,grate,1,7.658682254976417,1,1,1,1,1,0.28337699896655977
msf,B,Test,grate,-1,2.996920627257998,1,1,2,1,-1,0.2766235349699855
msf,B,Test,grate,-1,2.6764858465554617,1,1,2,1,-1,0.23954144201707095
msf,B,Test,grate,1,4.423698464111869,1,1,2,0,-1,0.23173592099919915
msf,B,Test,grate,-1,-0.0017466179675945709,0,2,2,1,-1,0.7318578510312364
msf,B,Test,grate,-1,-4.680885908998737,1,1,2,1,-1,0.2629729149630293
msf,B,Test,grate,-1,-2.073945542718045,0,2,2,1,-1,1.0363015939947218
msf,B,Test,grate,-1,-0.4001470685095553,1,1,1,0,1,0.306972139980644
msf,B,Test,grate,-1,2.967991657886632,1,1,1,0,1,0.320465344004333
msf,B,Test,grate,-1,1.5959708503521985,0,2,2,1,-1,1.029489180073142
msf,B,Test,grate,1,-1.2064563793889067,1,1,2,0,-1,0.3715345619712025
msf,B,Test,grate,1,-4.014407920648111,1,1,1,1,1,0.4087070209207013
msf,B,Test,grate,-1,-0.648925508497485,1,1,2,1,-1,0.33528748399112374
msf,B,Test,grate,1,-25.50131524931063,1,1,1,1,1,0.4812458180822432
msf,B,Test,grate,1,-6.605001636519926,1,1,2,0,-1,0.2985680110286921
msf,B,Test,grate,1,11.618699082957173,-1,3,1,1,1,1.0531950059812516
msf,B,Test,grate,-1,-1.2098379035233326,1,1,2,1,-1,0.3493877199944109
msf,B,Test,grate,1,-13.719244594303998,1,1,2,1,1,0.3347265439806506
msf,B,Test,grate,1,-1.0905949998870685,0,2,3,0,-1,0.7382970600156114
msf,B,Test,grate,1,2.4550170138844045,1,1,2,0,-1,0.2554357190383598
msf,B,Test,grate,1,23.94942917532142,1,1,1,1,1,0.233189836028032
msf,B,Test,grate,1,-3.4658499251625,1,1,2,0,-1,0.16609903099015355
msf,B,Test,grate,1,1.3905178099772901,0,2,2,0,-1,0.9064855220494792
msf,B,Test,grate,1,14.280434962675493,0,2,1,1,1,0.8842662019887939
msf,B,Test,grate,-1,1.140119391194098,1,1,2,1,-1,0.3145410059951246
msf,B,Test,grate,1,-8.894072391854769,1,1,2,0,-1,0.23188205191399902
msf,B,Test,grate,1,13.831924245688374,1,1,2,1,1,0.3209147120360285
msf,B,Test,grate,-1,3.185216864929891,1,1,2,1,-1,0.31271571293473244
msf,B,Test,grate,-1,2.726303760391318,-1,3,2,1,-1,0.9504684510175139
msf,B,Test,grate,1,2.3686172833906127,1,1,2,0,-1,0.3375597490230575
msf,B,Test,grate,-1,1.8373646140542252,0,2,2,1,-1,0.7248465199954808
msf,B,Test,grate,1,-7.515008335800694,1,1,1,1,1,0.24787045794073492
msf,B,Test,grate,1,-11.018563536729282,1,1,1,1,1,0.28419018001295626
msf,B,Test,grate,1,1.1301904589411609,1,1,2,0,-1,0.3059332179836929
msf,B,Test,grate,1,13.843168783717609,1,1,2,1,1,0.23960233794059604
msf,B,Test,grate,1,4.106606964737613,1,1,2,0,-1,0.40169557102490216
msf,B,Test,grate,-1,-2.379377621473582,1,1,1,0,1,0.35664681694470346
msf,B,Test,grate,1,8.085006990880863,1,1,2,0,-1,0.3267483670497313
msf,B,Test,grate,-1,0.6499546914323711,1,1,2,1,-1,0.21097122295759618
msf,B,Test,grate,1,7.4181581123978155,1,1,2,0,-1,0.20315493701491505
msf,B,Test,grate,-1,5.135262413970956,-1,3,1,0,1,0.1082801379961893
msf,B,Test,grate,1,7.169664014278785,1,1,1,1,1,0.3349877620348707
msf,B,Test,grate,1,-3.3619888963871025,1,1,2,0,-1,0.19719076505862176
msf,B,Test,grate,-1,-0.9233043321109526,1,1,2,1,-1,0.15946324495598674
msf,B,Test,grate,-1,3.1103175866740256,-1,3,2,0,1,0.27649288706015795
msf,B,Test,grate,-1,-4.98321101687432,1,1,1,0,1,0.2994097020709887
msf,B,Test,grate,-1,-1.0996949454032863,1,1,2,1,-1,0.19679741002619267
msf,B,Test,grate,-1,-0.5679059289305508,1,1,2,1,-1,0.1949062820058316
msf,B,Test,grate,-1,-3.8759286947098204,1,1,2,1,-1,0.12259215000085533
msf,B,Test,grate,1,11.157142660869868,0,2,2,0,-1,0.7817769029643387
msf,B,Test,grate,1,14.300496931066931,-1,3,1,1,1,0.9274316789815202
msf,B,Test,grate,1,-1.323399830977924,1,1,2,0,-1,0.3199708960019052
msf,B,Test,grate,-1,-0.03446450925684008,-1,3,2,1,-1,0.23279796307906508
msf,B,Test,grate,-1,-0.3684967453785767,-1,3,1,0,1,0.7907593708951026
msf,B,Test,grate,1,10.203639326565813,1,1,1,1,1,0.45899944298435
msf,B,Test,grate,-1,0.2934612819750223,0,2,2,1,-1,0.5850704449694604
msf,B,Test,grate,1,-2.4478693727392584,1,1,1,1,1,0.3422311380272731
msf,B,Test,grate,-1,-4.149869897249135,1,1,1,0,1,0.3450466690119356
msf,B,Test,grate,-1,-0.461362310215839,1,1,2,1,-1,0.20331105194054544
msf,B,Test,grate,-1,1.5871214858728087,1,1,2,1,-1,0.19559844897594303
msf,B,Test,grate,1,-13.143648438233445,1,1,2,1,1,0.4007945089833811
msf,B,Test,grate,1,-2.0462403583924074,1,1,2,0,-1,0.2988220879342407
msf,B,Test,grate,1,1.2286300295935355,0,2,2,0,-1,0.6286226339871064
msf,B,Test,grate,-1,0.20987632734338413,1,1,2,1,-1,0.2977270820410922
msf,B,Test,grate,-1,-2.0721182755691867,-1,3,2,1,-1,1.0930457910289988
msf,B,Test,grate,1,3.0019879513426284,1,1,2,0,-1,0.6213555129943416
msf,B,Test,grate,-1,-3.666233785264856,0,2,2,1,-1,0.715862701064907
msf,B,Test,grate,1,7.347879732252327,1,1,1,1,1,0.2461732579395175
msf,B,Test,grate,1,11.349629850797054,1,1,1,1,1,0.277452897047624
msf,B,Test,grate,-1,1.9300846649581516,1,1,3,1,-1,0.21753135102335364
msf,B,Test,grate,1,-3.739747840829781,1,1,2,1,1,0.399676455068402
msf,B,Test,grate,1,6.594329616009224,1,1,2,1,1,0.2547729799989611
msf,B,Test,grate,-1,-3.9039536792333713,0,2,3,1,-1,0.5022297520190477
msf,B,Test,grate,-1,-1.712675152064783,1,1,3,1,-1,0.21141542098484933
msf,B,Test,grate,-1,2.1777293656485024,1,1,3,1,-1,0.11539162194821984
msf,B,Test,grate,-1,5.819229834246715,1,1,3,1,-1,0.20990095799788833
msf,B,Test,grate,1,-5.417437953855743,1,1,1,1,1,0.210370107088238
msf,B,Test,grate,1,23.85625713047127,1,1,1,1,1,0.17368535499554127
msf,B,Test,grate,1,-1.3314583165418357,1,1,2,1,1,0.6625184309668839
msf,B,Test,grate,1,-5.8407318662394,1,1,1,1,1,0.26183187507558614
msf,B,Test,grate,1,-17.37857468493372,1,1,1,1,1,0.14492365601472557
msf,B,Test,grate,1,-5.730046992326528,1,1,1,1,1,0.10063156811520457
msf,B,Test,grate,-1,0.8494004411379315,0,2,2,1,-1,0.6791673090774566
msf,B,Test,grate,1,-12.1376997838282,1,1,2,1,1,0.2758266660384834
msf,B,Test,grate,1,11.453412912660403,1,1,2,0,-1,0.2631604460766539
msf,B,Test,grate,-1,0.9160684909103067,1,1,2,1,-1,0.2837651779409498
msf,B,Test,grate,1,-11.768162241604811,1,1,2,1,1,0.15216762002091855
msf,B,Test,grate,1,-14.74573911876065,1,1,2,1,1,0.2920329599874094
msf,B,Test,grate,-1,-3.6474125381343265,1,1,3,1,-1,0.3732449860544875
msf,B,Test,grate,-1,-2.7216641303761726,1,1,2,1,-1,0.3270545380655676
msf,B,Test,grate,-1,-2.359065170500977,1,1,3,1,-1,0.29127972899004817
msf,B,Test,grate,1,15.78505832261778,1,1,2,1,1,0.23125577298924327
msf,B,Test,grate,-1,-0.5273873735649421,1,1,2,1,-1,0.2397212190553546
msf,B,Test,grate,-1,0.5717492975873314,1,1,2,1,-1,0.2484303959645331
msf,B,Test,grate,1,0.08761224462566039,0,2,2,0,-1,0.3933677120367065
msf,B,Test,grate,1,-1.1043267218717214,1,1,2,0,-1,0.2974704219959676
msf,B,Test,grate,-1,-1.5584512657060063,1,1,2,1,-1,0.22478612000122666
msf,B,Test,grate,-1,4.244357964250884,-1,3,1,0,1,0.9997778289252892
msf,B,Test,grate,1,-9.021071420648157,1,1,1,1,1,0.3062582169659436
msf,B,Test,grate,1,-5.967957335276389,1,1,2,1,1,0.6293806779431179
msf,B,Test,grate,1,21.633082796369717,1,1,2,1,1,0.188798867049627
msf,B,Test,grate,-1,-1.6726498298806067,1,1,2,1,-1,0.20260687998961657
msf,B,Test,grate,1,-10.71200710031464,1,1,2,1,1,0.22486580710392445
msf,B,Test,grate,-1,2.9869381890819398,1,1,2,1,-1,0.3359163210261613
msf,B,Test,grate,1,-1.814323137791761,1,1,2,1,1,0.36449755099602044
msf,B,Test,grate,-1,5.192953577428854,1,1,1,0,1,0.3582482150522992
msf,B,Test,grate,-1,1.1393344501157447,-1,3,2,1,-1,1.2647097309818491
msf,B,Test,grate,-1,-3.581103069510036,0,2,2,1,-1,0.5770979359513149
msf,B,Test,grate,1,-11.307326867435183,0,2,2,1,1,0.8850969359045848
msf,B,Test,grate,-1,-3.5424558350240503,0,2,2,1,-1,0.4955534130567685
msf,B,Test,grate,-1,1.1664411299233528,1,1,2,1,-1,0.37907280307263136
msf,B,Test,grate,-1,0.0799792896500774,1,1,2,1,-1,0.23974835209082812
msf,B,Test,grate,1,-20.242245937033978,1,1,2,1,1,0.2685147209558636
msf,B,Test,grate,-1,-0.4087076967455367,0,2,2,1,-1,0.7305058339843526
msf,B,Test,grate,1,-1.6184184876068808,-1,3,2,1,1,1.0246105230180547
msf,B,Test,grate,1,-10.03392926434623,1,1,2,1,1,0.6353353019803762
msf,B,Test,grate,-1,-1.4337147351931536,1,1,3,1,-1,0.2841506500262767
msf,B,Test,grate,1,14.219777232298945,1,1,2,1,1,0.41494637297000736
